Customer ID,Feedback Date,Feedback Text,Feedback Channel,Customer Sentiment,Service Category,Region,Customer Segment,Response Time,Resolution Status,Assigned Topic,Customer Satisfaction Score,Feedback Category,Customer Interaction History,Bank Response Text,Areas Bank is Lacking
879,2023-10-25 09:27:59.298689,"I’m not happy with the loan approval process, very slow.",Phone Call,Mixed,Mobile Banking,Asia,Retirees,18,Resolved,Service Issue,5,Customer Service,Provided feedback 2 months ago,Thank you for your feedback.,Slow Customer Service
880,2024-02-11 09:27:59.298691,"I’m not happy with the loan approval process, very slow.",Email,Positive,Credit Cards,Australia,Young Professionals,24,Unresolved,Service Issue,1,Customer Service,First interaction,Your issue has been resolved.,High Fees
881,2024-09-20 09:27:59.298692,"The wait time for customer support is too long, not acceptable.",Mobile App,Positive,ATM Services,Europe,Young Professionals,39,Unresolved,Service Issue,5,Usability,First interaction,We apologize for the inconvenience.,High Fees
882,2024-01-20 09:27:59.298694,"High fees on savings accounts, definitely not competitive.",Phone Call,Positive,Mobile Banking,South America,Students,13,Unresolved,Service Issue,5,Customer Service,Frequent user,Your issue has been resolved.,High Fees
883,2024-04-30 09:27:59.298696,"High fees on savings accounts, definitely not competitive.",Email,Positive,Mobile Banking,North America,Young Families,2,Resolved,Service Issue,3,Usability,Frequent user,We apologize for the inconvenience.,High Fees
884,2024-01-02 09:27:59.298697,The mobile app is too slow and keeps crashing.,Social Media,Mixed,Online Banking,South America,Retirees,10,Unresolved,Service Issue,1,Usability,Frequent user,We are working on resolving your issue.,High Fees
885,2024-03-31 09:27:59.298699,The mobile app is too slow and keeps crashing.,Branch Visit,Mixed,Online Banking,Asia,Young Professionals,16,Unresolved,Service Issue,4,Customer Service,Provided feedback 2 months ago,We are working on resolving your issue.,Technical Issues
886,2024-02-04 09:27:59.298700,"The app has many technical issues, crashes frequently.",Phone Call,Mixed,Investment Advice,South America,Young Families,23,Unresolved,Service Issue,5,Technical Issue,Provided feedback 2 months ago,Your issue has been resolved.,ATM Failures
887,2024-03-23 09:27:59.298702,"Great service at the branch, very helpful staff!",Survey,Mixed,Fees & Charges,South America,Retirees,40,Resolved,Service Issue,4,Usability,First interaction,We apologize for the inconvenience.,Slow Customer Service
888,2024-07-16 09:27:59.298704,"Great service at the branch, very helpful staff!",Social Media,Mixed,Loan Services,Europe,Students,1,Resolved,Service Issue,1,Technical Issue,Provided feedback 2 months ago,We apologize for the inconvenience.,Loan Processing Delays
889,2024-08-24 09:27:59.298705,"The wait time for customer support is too long, not acceptable.",Mobile App,Mixed,Mobile Banking,Australia,Young Families,9,Unresolved,Service Issue,3,Technical Issue,Frequent user,We are working on resolving your issue.,Slow Customer Service
890,2024-06-23 09:27:59.298706,"The bank charges too many fees, thinking of switching.",Mobile App,Positive,ATM Services,South America,Retirees,38,Resolved,Service Issue,1,Customer Service,Provided feedback 2 months ago,We are working on resolving your issue.,Slow Customer Service
891,2024-06-10 09:27:59.298708,It took too long to get a response from customer support.,Social Media,Negative,Online Banking,Australia,Small Business,30,Resolved,Service Issue,5,Technical Issue,Provided feedback 2 months ago,We apologize for the inconvenience.,Technical Issues
892,2024-01-08 09:27:59.298710,"Quick and easy mortgage application, great experience.",Branch Visit,Negative,Savings Accounts,South America,Young Families,32,Unresolved,Service Issue,2,Customer Service,First interaction,We are working on resolving your issue.,Loan Processing Delays
893,2024-04-16 09:27:59.298711,"The ATM was out of cash twice last week, very frustrating.",Mobile App,Negative,ATM Services,South America,Young Families,19,Unresolved,Service Issue,3,Technical Issue,Frequent user,We apologize for the inconvenience.,Technical Issues
894,2024-06-18 09:27:59.298714,"Service charges are too high for young professionals, need better options.",Email,Positive,Fees & Charges,Europe,Students,35,Resolved,Service Issue,2,Technical Issue,First interaction,We are working on resolving your issue.,Slow Customer Service
895,2024-07-07 09:27:59.298716,"The wait time for customer support is too long, not acceptable.",Social Media,Mixed,Loan Services,Asia,Small Business,25,Resolved,Service Issue,2,Customer Service,Provided feedback 2 months ago,Your issue has been resolved.,High Fees
896,2023-10-26 09:27:59.298718,"Very satisfied with customer service, helped resolve my issue quickly.",Survey,Negative,Loan Services,North America,Young Families,4,Unresolved,Service Issue,4,Technical Issue,Called last year,Your issue has been resolved.,ATM Failures
897,2024-03-11 09:27:59.298719,"Customer support was unhelpful, they couldn't resolve my issue.",Survey,Positive,Mortgage Services,North America,Young Families,19,Resolved,Service Issue,2,Usability,Frequent user,We apologize for the inconvenience.,High Fees
898,2024-04-24 09:27:59.298721,"I’m not happy with the loan approval process, very slow.",Mobile App,Mixed,Savings Accounts,South America,Retirees,8,Unresolved,Service Issue,5,Customer Service,Called last year,We are working on resolving your issue.,ATM Failures
899,2024-07-16 09:27:59.298722,The mobile app is too slow and keeps crashing.,Social Media,Negative,Savings Accounts,North America,Small Business,14,Unresolved,Service Issue,5,Technical Issue,First interaction,Thank you for your feedback.,High Fees
900,2024-09-11 09:27:59.298724,"Loan approval took forever, not coming back for another loan.",Social Media,Positive,Investment Advice,Europe,Small Business,30,Resolved,Service Issue,2,Customer Service,Frequent user,We apologize for the inconvenience.,Slow Customer Service
901,2024-05-02 09:27:59.298726,The mobile app is too slow and keeps crashing.,Email,Mixed,Fees & Charges,North America,Young Families,47,Resolved,Service Issue,2,Technical Issue,Frequent user,Thank you for your feedback.,ATM Failures
902,2023-11-09 09:27:59.298727,"I’m not happy with the loan approval process, very slow.",Email,Mixed,Mortgage Services,Europe,Young Families,32,Resolved,Service Issue,5,Customer Service,Frequent user,Thank you for your feedback.,Slow Customer Service
903,2023-11-15 09:27:59.298729,The interest rates on savings accounts are too low.,Phone Call,Negative,Credit Cards,South America,Small Business,27,Unresolved,Service Issue,2,Customer Service,First interaction,Your issue has been resolved.,Technical Issues
904,2024-02-13 09:27:59.298730,"The wait time for customer support is too long, not acceptable.",Email,Negative,Loan Services,North America,Young Families,24,Unresolved,Service Issue,2,Customer Service,Called last year,We apologize for the inconvenience.,High Fees
905,2024-05-05 09:27:59.298732,"The wait time for customer support is too long, not acceptable.",Mobile App,Positive,Savings Accounts,Europe,Small Business,22,Unresolved,Service Issue,1,Customer Service,Frequent user,We apologize for the inconvenience.,High Fees
906,2023-11-09 09:27:59.298734,Why are there so many hidden fees? Totally dissatisfied.,Email,Positive,Mortgage Services,South America,Young Families,31,Unresolved,Service Issue,2,Usability,Frequent user,Thank you for your feedback.,Loan Processing Delays
907,2023-11-20 09:27:59.298735,The mobile app is too slow and keeps crashing.,Phone Call,Negative,ATM Services,South America,Young Professionals,15,Unresolved,Service Issue,5,Technical Issue,First interaction,We are working on resolving your issue.,ATM Failures
908,2024-06-30 09:27:59.298737,"The app logs me out constantly, very frustrating.",Survey,Negative,Savings Accounts,Asia,Young Families,17,Resolved,Service Issue,1,Usability,First interaction,We apologize for the inconvenience.,High Fees
909,2023-11-25 09:27:59.298738,"Investment advice was very helpful, made some good decisions.",Branch Visit,Negative,Mobile Banking,Europe,Young Families,34,Unresolved,Service Issue,5,Technical Issue,Called last year,We apologize for the inconvenience.,Slow Customer Service
910,2024-03-13 09:27:59.298740,"ATM service is unreliable, often out of service.",Phone Call,Positive,Investment Advice,North America,Retirees,15,Resolved,Service Issue,1,Customer Service,First interaction,Your issue has been resolved.,High Fees
911,2023-12-18 09:27:59.298741,"Service charges are too high for young professionals, need better options.",Survey,Negative,Mortgage Services,North America,Young Professionals,24,Resolved,Service Issue,5,Customer Service,First interaction,Your issue has been resolved.,Loan Processing Delays
912,2024-07-17 09:27:59.298743,Why are there so many hidden fees? Totally dissatisfied.,Survey,Negative,Loan Services,South America,Young Families,30,Resolved,Service Issue,4,Usability,Called last year,We apologize for the inconvenience.,Slow Customer Service
913,2024-07-29 09:27:59.298745,The mobile app is too slow and keeps crashing.,Email,Positive,Online Banking,Asia,Small Business,15,Unresolved,Service Issue,2,Usability,First interaction,We are working on resolving your issue.,High Fees
914,2024-04-30 09:27:59.298746,The mobile app is too slow and keeps crashing.,Phone Call,Negative,Savings Accounts,Asia,Young Families,12,Resolved,Service Issue,5,Customer Service,Called last year,Thank you for your feedback.,ATM Failures
915,2023-10-16 09:27:59.298748,The interest rates on savings accounts are too low.,Branch Visit,Mixed,Mobile Banking,Australia,Young Professionals,25,Resolved,Service Issue,2,Technical Issue,Called last year,We apologize for the inconvenience.,Slow Customer Service
916,2024-06-05 09:27:59.298749,"The bank charges too many fees, thinking of switching.",Phone Call,Negative,ATM Services,Europe,Young Professionals,42,Resolved,Service Issue,5,Usability,Called last year,We apologize for the inconvenience.,ATM Failures
917,2024-08-17 09:27:59.298751,"Customer support was unhelpful, they couldn't resolve my issue.",Survey,Negative,ATM Services,North America,Students,16,Resolved,Service Issue,4,Technical Issue,Called last year,Thank you for your feedback.,Slow Customer Service
918,2024-08-23 09:27:59.298753,"Service charges are too high for young professionals, need better options.",Survey,Negative,Investment Advice,Europe,Young Professionals,19,Unresolved,Service Issue,5,Technical Issue,First interaction,Thank you for your feedback.,ATM Failures
919,2023-10-07 09:27:59.298754,Why are there so many hidden fees? Totally dissatisfied.,Social Media,Mixed,ATM Services,South America,Small Business,45,Unresolved,Service Issue,3,Customer Service,Frequent user,Your issue has been resolved.,Loan Processing Delays
920,2024-09-21 09:27:59.298756,"Loan approval took forever, not coming back for another loan.",Survey,Mixed,Online Banking,Australia,Young Families,45,Resolved,Service Issue,3,Customer Service,Frequent user,We are working on resolving your issue.,High Fees
921,2024-07-20 09:27:59.298757,The mobile app is too slow and keeps crashing.,Email,Mixed,Credit Cards,South America,Young Professionals,3,Unresolved,Service Issue,5,Usability,First interaction,Thank you for your feedback.,Slow Customer Service
922,2024-03-28 09:27:59.298759,"I’m not happy with the loan approval process, very slow.",Email,Mixed,Mobile Banking,Australia,Retirees,18,Resolved,Service Issue,2,Technical Issue,Provided feedback 2 months ago,Your issue has been resolved.,Loan Processing Delays
923,2023-09-28 09:27:59.298761,"Service charges are too high for young professionals, need better options.",Phone Call,Mixed,Mobile Banking,South America,Young Families,39,Unresolved,Service Issue,3,Usability,Frequent user,Your issue has been resolved.,ATM Failures
924,2023-10-22 09:27:59.298762,"Great service at the branch, very helpful staff!",Phone Call,Positive,Mortgage Services,Asia,Young Families,38,Resolved,Service Issue,4,Technical Issue,Called last year,Thank you for your feedback.,ATM Failures
925,2024-03-07 09:27:59.298764,"The credit card features are excellent, love the rewards program.",Mobile App,Positive,ATM Services,Europe,Small Business,17,Resolved,Service Issue,3,Customer Service,Called last year,Your issue has been resolved.,Slow Customer Service
